Ambientalismo orienta SIM/NÃO/LIBERADO,nome_proposicao,ementa_proposicao,obj_votacao,resumo,data,data_apresentacao_proposicao,autor,indexacao_proposicao,tema,uri_tramitacao,id_proposicao,id_votacao,descricao_efeitos
,MPV 884/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências.","Votação do DTQ 2: PSL: votação em separado da expressão ""a partir da data de inscrição no CAR"", constante do § 2º do art. 59 da Lei n. 12.651/2012, incluído pelo art. 1º do PLV n. 22/2019 (MPV n. 884/2019) para fins de sua supressão.",Suprimido o texto.,2019-09-25 17:41:02,14/06/2019,"Poder Executivo, Poder Executivo","Alteração, Código Florestal (2012), obrigatoriedade, Cadastro Ambiental Rural (CAR), propriedade rural.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2208200,2208200,2208200-43,
,MPV 884/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências.","Votação do DTQ 1: PSL: votação em separado do texto ""sendo que a convocação prevista no § 3º, do art. 59, deverá ocorrer no prazo de até 3 (três) dias úteis, que, se ultrapassado, implicará os efeitos previstos nos §§ 4º e 5º, do art. 59, e a regularidade ambiental da propriedade"", constante parte final do § 4º do art. 29 da Lei n. 12.651/2012, incluído pelo art. 1º do PLV n. 22/2019, proveniente da MPV n. 884/2019, a fim de se suprimir o referido texto.",Suprimido o texto.,2019-09-25 17:40:01,14/06/2019,"Poder Executivo, Poder Executivo","Alteração, Código Florestal (2012), obrigatoriedade, Cadastro Ambiental Rural (CAR), propriedade rural.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2208200,2208200,2208200-41,
,MPV 884/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências.","Votação, quanto ao mérito, em turno único.","Aprovada a Medida Provisória nº 884, de 2019, na forma do Projeto de Lei de Conversão nº 22, de 2019, ressalvados os destaques.",2019-09-25 17:38:19,14/06/2019,"Poder Executivo, Poder Executivo","Alteração, Código Florestal (2012), obrigatoriedade, Cadastro Ambiental Rural (CAR), propriedade rural.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2208200,2208200,2208200-39,
,MPV 884/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências.",Votação preliminar em turno único.,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",2019-09-25 17:37:39,14/06/2019,"Poder Executivo, Poder Executivo","Alteração, Código Florestal (2012), obrigatoriedade, Cadastro Ambiental Rural (CAR), propriedade rural.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2208200,2208200,2208200-37,
,PL 4348/2019,"Altera a Lei n. 11.952, de 25 de junho de 2009, no seu Art. 40-A.

NOVA EMENTA: Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Capitão Alberto Neto (REPUBLIC-AM).",2019-12-04 16:41:49,08/08/2019,Silas Câmara - PRB/AM,"Alteração, lei federal,  regularização fundiária,  período,  criação,  assentamento rural, Assentamento urbano, Instituto Nacional de Colonização e Reforma Agrária (INCRA).",Estrutura Fundiária,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2214203,2214203,2214203-46,
,PL 4348/2019,"Altera a Lei n. 11.952, de 25 de junho de 2009, no seu Art. 40-A.

NOVA EMENTA: Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",Votação em turno único.,"Aprovado o Projeto de Lei nº 4.348, de 2019.",2019-12-04 16:40:06,08/08/2019,Silas Câmara - PRB/AM,"Alteração, lei federal,  regularização fundiária,  período,  criação,  assentamento rural, Assentamento urbano, Instituto Nacional de Colonização e Reforma Agrária (INCRA).",Estrutura Fundiária,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2214203,2214203,2214203-44,
,PL 4348/2019,"Altera a Lei n. 11.952, de 25 de junho de 2009, no seu Art. 40-A.

NOVA EMENTA: Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 325; não:18; abstenção: 1 ; total: 344.,2019-10-30 21:15:50,08/08/2019,Silas Câmara - PRB/AM,"Alteração, lei federal,  regularização fundiária,  período,  criação,  assentamento rural, Assentamento urbano, Instituto Nacional de Colonização e Reforma Agrária (INCRA).",Estrutura Fundiária,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2214203,2214203,2215381-8,
,PL 1792/2019,"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.

NOVA EMENTA: Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Sergio Souza (MDB-PR).",2019-12-09 22:47:47,27/03/2019,Dr. Leonardo - SOLIDARI/MT,"Alteração, lei federal, ampliação, prazo determinado, ratificação, registro de imóvel, imóvel rural, alienação, concessão, terra devoluta, faixa de fronteira.","Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2195635,2195635,2195635-50,
,PL 1792/2019,"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.

NOVA EMENTA: Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.",Votação em turno único.,"Aprovado o Projeto de Lei nº 1.792, de 2019.",2019-12-09 22:45:58,27/03/2019,Dr. Leonardo - SOLIDARI/MT,"Alteração, lei federal, ampliação, prazo determinado, ratificação, registro de imóvel, imóvel rural, alienação, concessão, terra devoluta, faixa de fronteira.","Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2195635,2195635,2195635-49,
,PL 1792/2019,"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.

NOVA EMENTA: Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.","Votação da Emenda adotada pelo Relator da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.","Aprovada a Emenda adotada pelo Relator da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",2019-12-09 22:42:24,27/03/2019,Dr. Leonardo - SOLIDARI/MT,"Alteração, lei federal, ampliação, prazo determinado, ratificação, registro de imóvel, imóvel rural, alienação, concessão, terra devoluta, faixa de fronteira.","Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2195635,2195635,2195635-46,
,PL 1792/2019,"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.

NOVA EMENTA: Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.",,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",2019-10-17 12:50:21,27/03/2019,Dr. Leonardo - SOLIDARI/MT,"Alteração, lei federal, ampliação, prazo determinado, ratificação, registro de imóvel, imóvel rural, alienação, concessão, terra devoluta, faixa de fronteira.","Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2195635,2195635,2215266-8,
,PL 1792/2019,"Altera o § 2º do art. 2º da Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira.

NOVA EMENTA: Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.",,Aprovado o Requerimento.,2019-10-17 12:50:17,27/03/2019,Dr. Leonardo - SOLIDARI/MT,"Alteração, lei federal, ampliação, prazo determinado, ratificação, registro de imóvel, imóvel rural, alienação, concessão, terra devoluta, faixa de fronteira.","Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2195635,2195635,2215266-7,
,PL 1095/2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 para estabelecer pena de reclusão a quem praticar ato de abuso, maus-tratos, ferir ou mutilar animais silvestres, domésticos ou domesticados, nativos ou exóticos; e instituir penas para estabelecimentos comerciais ou rurais que concorrerem para a prática do crime.

NOVA EMENTA: Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para aumentar as penas cominadas ao crime de maus-tratos aos animais quando se tratar de cão ou gato.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Celso Sabino (PSDB-PA)",2019-12-17 16:08:30,25/02/2019,Fred Costa - PATRI/MG,"Alteração, Lei dos Crimes Ambientais, critério, reclusão, maus-tratos, animal, penalidade, Estabelecimento comercial, Estabelecimento agrário.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2192978,2192978,2192978-81,
,PL 1095/2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 para estabelecer pena de reclusão a quem praticar ato de abuso, maus-tratos, ferir ou mutilar animais silvestres, domésticos ou domesticados, nativos ou exóticos; e instituir penas para estabelecimentos comerciais ou rurais que concorrerem para a prática do crime.

NOVA EMENTA: Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para aumentar as penas cominadas ao crime de maus-tratos aos animais quando se tratar de cão ou gato.",Votação em turno único.,"Aprovado o Substitutivo ao Projeto de Lei nº 1.095, de 2019, adotado pela Comissão Especial.",2019-12-17 16:08:08,25/02/2019,Fred Costa - PATRI/MG,"Alteração, Lei dos Crimes Ambientais, critério, reclusão, maus-tratos, animal, penalidade, Estabelecimento comercial, Estabelecimento agrário.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2192978,2192978,2192978-79,
,PL 1095/2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 para estabelecer pena de reclusão a quem praticar ato de abuso, maus-tratos, ferir ou mutilar animais silvestres, domésticos ou domesticados, nativos ou exóticos; e instituir penas para estabelecimentos comerciais ou rurais que concorrerem para a prática do crime.

NOVA EMENTA: Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para aumentar as penas cominadas ao crime de maus-tratos aos animais quando se tratar de cão ou gato.",,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",2019-12-16 22:34:05,25/02/2019,Fred Costa - PATRI/MG,"Alteração, Lei dos Crimes Ambientais, critério, reclusão, maus-tratos, animal, penalidade, Estabelecimento comercial, Estabelecimento agrário.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2192978,2192978,2233342-6,
,MPV 897/2019,"Institui o Fundo de Aval Fraterno, dispõe sobre o patrimônio de afetação de propriedades rurais, a Cédula Imobiliária Rural, a escrituração de títulos de crédito e a concessão de subvenção econômica para empresas cerealistas, e dá outras providências.

NOVA EMENTA:Institui o Fundo Garantidor Solidário (FGS); dispõe sobre o patrimônio rural em afetação, a Cédula Imobiliária Rural (CIR), a escrituração de títulos de crédito e a concessão de subvenção econômica para empresas cerealistas; altera as Leis nºs 8.427, de 27 de maio de 1992, 8.929, de 22 de agosto de 1994, 11.076, de 30 de dezembro de 2004, 10.931, de 2 de agosto de 2004, 12.865, de 9 de outubro de 2013, 5.709, de 7 de outubro de 1971, 6.634, de 2 de maio de 1979, 6.015, de 31 de dezembro de 1973, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 10.169, de 29 de dezembro de 2000, 11.116, de 18 de maio de 2005, 12.810, de 15 de maio de 2013, 13.340, de 28 de setembro de 2016, 13.576, de 26 de dezembro de 2017, e o Decreto-Lei nº 167, de 14 de fevereiro de 1967; revoga dispositivos das Leis nºs 4.728, de 14 de julho de 1965, e 13.476, de 28 de agosto de 2017, e dos Decretos-Leis nºs 13, de 18 de julho de 1966; 14, de 29 de julho de 1966; e 73, de 21 de novembro de 1966; e dá outras providências.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Lupion (DEM-PR).",2020-02-18 21:04:44,02/10/2019,"Poder Executivo, Poder Executivo","Criação, Fundo de Aval Fraterno, garantia, operação de crédito, Instituição financeira, produtor rural. _Critério, patrimônio de afetação, imóvel rural. _Criação, Cédula Imobiliária Rural (CIR), título de crédito, título nominativo. _Certificado de Depósito Bancário (CDB). _Alteração, lei federal, subvenção econômica, equalização de taxas de juros, crédito rural. _Autorização, Poder Executivo, subvenção econômica, agricultor familiar, sociedade cooperativa, operação de crédito, crédito rural, Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf). _Alteração, lei federal, requisito, Cédula de Produto Rural (CPR). _Alteração, lei federal, Título do Agronegócio, Certificado de Depósito Agropecuário (CDA), Warrant Agropecuário (WA), Certificado de Direitos Creditórios do Agronegócio (CDCA), Letra de Crédito do Agronegócio (LCA), Certificado de Recebíveis do Agronegócio (CRA). _Alteração, lei federal, escrituração, Título de crédito, Letra de Crédito Imobiliário (LCI), Cédula de Crédito Imobiliário (CCI), Cédula de crédito bancário. _Alteração, Decreto-lei, Cédula de Crédito Rural, requisito, Cédula Rural Pignoratícia, Cédula Rural Hipotecária, Nota promissória rural, Duplicata rural. _Alteração, lei federal, documento digitalizado, Sistema Financeiro Nacional (SFN). _Autorização, União, subvenção econômica, equalização de taxas de juros, empresa cerealista, financiamento, Banco Nacional de Desenvolvimento Econômico e Social (BNDES), agronegócio, cereal.","Agricultura, Pecuária, Pesca e Extrativismo, Economia, Finanças Públicas e Orçamento",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2222884,2222884,2222884-108,
